;IMID BRL 71.25 + TD 2035 23.75 + BTC 5;IMID BRL 70 + TD 2035 25 + BTC 5;IMID BRL 57 + TD 2035 38 + BTC 5;IMID BRL 47.5 + TD 2035 47.5 + BTC 5;IMID BRL 71.25 + TD 2045 23.75 + BTC 5;IMID BRL 70 + TD 2045 25 + BTC 5;IMID BRL 38 + TD 2035 57 + BTC 5;IMID BRL;IMID BRL 57 + TD 2045 38 + BTC 5;IMID BRL 23.75 + TD 2035 71.25 + BTC 5;S&P 500 BRL;IMID BRL 47.5 + TD 2045 47.5 + BTC 5;IMID BRL 38 + TD 2045 57 + BTC 5;IMID BRL 23.75 + TD 2045 71.25 + BTC 5;TD IPCA 2035;IPCA + 6%
2016-04-08;104,58281638331644;104,94156366889065;108,67134225337276;111,39285117447409;98,34921960301828;98,37681382853539;114,10776291874261;98,17808299060992;98,64799329942551;118,16155412707397;94,3401529741234;98,82785895303313;98,99219177261205;99,20943627158884;126,76186089359743;
2016-04-09;104,57114781072372;104,92985506994475;108,65921751348063;111,38042278886363;98,33824652877854;98,36583767553726;114,09503162347772;;98,63698689023948;118,14837053994482;;98,81683247577563;98,98114696032113;99,19836722077294;;
2016-04-10;104,59798783960662;104,95678716737045;108,68710681753353;111,40901053823072;98,36348677364897;98,391085002162;114,12431612506614;;98,66230381209108;118,1786954024346;;98,84219555816777;99,00655221692291;99,2238282307846;;
2016-04-11;102,09301791663714;102,51109959717624;106,88548543547564;110,10983279471947;95,65567354549485;95,72760165842853;113,3543822234888;94,57872188120638;96,4617032157305;118,2526609441215;91,27071215623856;96,98183489790746;97,48792285151366;98,22023835424453;128,67267945498583;
2016-04-12;102,91312487271631;103,32779417200868;107,66360904788198;110,85615706740364;96,33382433901889;96,39518629916776;114,06579685435008;95,45417442758314;97,01833266265292;118,9057772639847;92,43923002731543;97,45618457530576;97,8790216615139;98,4847197929879;129,1838159908471;
2016-04-13;104,14977759053075;104,55420885677586;108,77654649473291;111,87798938917891;97,40089151156796;97,44396595125447;114,98951414076262;96,9567387608018;97,87535795712279;119,66901095222558;93,43360639571556;98,17134024934921;98,45091044560947;98,83923425544408;129,69495252670836;
2016-04-14;104,82718125183861;105,26650470978984;109,86667949409583;113,26156830636558;97,43889507139022;97,48069786601417;116,68123362668712;97,05929950880638;97,89879326679257;121,8505268928892;92,63897864799911;98,18498110165052;98,45469672229663;98,82813679936868;133,0336844920581;
2016-04-15;104,89600541619957;105,33351712741228;109,91382396088997;113,29299586281022;97,53543588636407;97,57705006013944;116,6959178673129;97,07762302259641;97,99315605627206;121,83814767205499;92,93172495514023;98,2778588195318;98,54606381676304;98,91719176435078;132,84646587717864;
2016-04-16;104,90648955174538;105,34404499133521;109,92480961686604;113,30431925992437;97,54518434843652;97,58680268146122;116,70758137933808;;98,00295026651466;121,85032513915468;;98,28768148521796;98,55591328897565;98,9270783300227;;
2016-04-17;104,86783530417074;105,30522952040478;109,8843062998293;113,26257071580035;97,50924247561599;97,55084547379006;116,66457885619819;;97,96683972350792;121,80542770092082;;98,25146602905409;98,51959899909241;98,8906272792446;;
2016-04-18;106,81157665759709;107,26751621503894;112,0451982450203;115,57522141014269;98,75218066098871;98,77426501067157;119,1345809270934;98,67375890795135;98,98607807781335;124,5219113565647;95,25079056924687;99,12019918670886;99,23681773040674;99,37884991442604;136,08415922497437;
2016-04-19;105,9575979938929;106,41031507687816;111,15441096333247;114,6598321013666;98,1616150909155;98,194431537983;118,19456963083368;97,80550984397001;98,51823083974949;123,54498809900353;94,57717682962611;98,73457489015611;98,93369406762757;99,19990200173052;134,92964443321793;
2016-04-20;105,66874784349538;106,08650903019132;110,44982692933667;113,65687401370947;98,41954356877613;98,44899664744665;116,87602509156967;98,0803845353449;98,73764127996698;121,72042557426546;94,5740579170423;98,9281060044985;99,10120116882601;99,32813174949166;131,88808487243875;
2016-04-21;105,92324350488225;106,3392225829032;110,68274399500271;113,87385118411251;98,65658003741136;98,68351653061687;117,0758018425498;98,28661116969192;98,94585963862886;121,89201244916306;94,06539500487538;99,11696515358612;99,27059532791229;99,46815265096241;;
2016-04-22;105,82248069058183;106,23770645883177;110,57321044259072;113,75824935872248;98,5920310761135;98,62016068333236;116,95395734742769;98,19014169667383;98,89496051364755;121,7604827409365;94,92913380924655;99,07522003470291;99,23804185475403;99,44944655021591;131,7231541879021;
2016-04-23;105,87643230288029;106,29186976622111;110,62958412558761;113,81624687423246;98,64229637892653;98,67044032749945;117,01358413487782;;98,94538025936781;121,82256004544914;;99,1257316823681;99,28863651407849;99,50014899026988;;
2016-04-24;105,97369507974301;106,38951418232514;110,7312133580918;113,920803516181;98,73291355834264;98,76108336119239;117,12107799234988;;99,03627586505117;121,93447164104059;;99,21679296685109;99,37984745015012;99,59155423106381;;
2016-04-25;104,31596332063005;104,73974242513661;109,17068620518735;112,43303866077039;97,37863095323331;97,42985427779475;115,7125384696454;96,3257889496451;97,94579177970215;120,65703462920123;93,82135575859576;98,30328658063169;98,64409927234048;99,12370073290212;130,65481939347112;
2016-04-26;103,96750256726999;104,40974674449579;109,04223615006754;112,46294131806485;96,87764996855019;96,93785103980534;115,91023540186;95,59486473837252;97,54780134221237;121,12426149584934;93,50783030810813;97,97470681492399;98,3854893233196;98,9710155096436;131,64737522473663;
2016-04-27;103,89709014327823;104,33990455132631;108,97874182168381;112,40457502372337;96,76114014056466;96,81939575067898;115,85741814634677;95,7426336033715;97,40899831279476;121,08057067100957;93,68436922804509;97,82090881140829;98,21659864117058;98,77931895894245;131,93860418121574;
2016-04-28;103,76387701449299;104,24062662088598;109,24983409980227;112,96667956947144;96,21341412426692;96,28104461865311;116,72795721775064;94,97489622879233;96,96891171792433;122,44679749878085;92,03712359168627;97,45347947960708;97,92250271528627;98,59641056137735;134,37096031262539;
2016-04-29;101,34491745213894;101,85387338393572;107,2205691752234;111,22517137814374;93,96087024984087;94,06642420327582;115,29713978784717;91,85722650558718;95,15227559270045;121,52598649060513;90,2740902640565;95,93167342949891;96,69874324682729;97,82543755595998;134,42742306949378;
2016-04-30;101,26943723835853;101,77801410721361;107,14071286188805;111,14233249559837;93,89088956652934;93,99636490492199;115,2112681627253;;95,08140756809703;121,43547571146796;;95,86022492077433;96,62672343571033;97,75257859938355;;
2016-05-01;101,30961141004258;101,81839003428408;107,18321620258237;111,1864233019542;93,92813662566066;94,03365380673033;115,25697313940265;;95,11912691260775;121,4836498672923;;95,89825322663499;96,66505581596671;97,79135761289743;;104,76239547919543
2016-05-02;101,75125446374791;102,28619445918613;107,93780146991053;112,16790438029743;93,91792981188209;94,02343552680054;116,48037392525626;;95,10879067843922;123,09881784762248;92,26521516416277;95,88783232776976;96,65455159157716;97,78073099757036;136,95636023238882;
2016-05-03;103,93673356166452;104,43276376220925;109,64985815762296;113,52701548621896;96,12415867790234;96,19577305588433;117,45554761821937;94,69977453502774;96,92359256555785;123,43793863906858;92,92335865182513;97,43560811689352;97,93055814951752;98,64042107322197;135,79590199254096;
2016-05-04;103,49539713587608;104,00919807716545;109,42218030431748;113,45550726632678;95,5426366039743;95,62299597430119;117,55146783312381;93,97693442710407;96,44265771537344;123,80657933859433;92,00733057841978;97,02278629558816;97,58665184412767;98,40131286344004;136,82709023640064;
2016-05-05;103,27454853899776;103,79496331399231;109,28115563923839;113,37320412381796;95,28873613011154;95,37333554498565;117,53242073855779;93,62677989941488;96,23757166897472;123,89114584207364;91,72689962366107;96,85080941079129;97,44821788334562;98,31396938746803;137,12872022703974;
2016-05-06;104,21595566482225;104,7629675227729;110,53961080158383;114,86019298262171;95,68750714662859;95,76779027574595;119,26202727201233;93,99356362043261;96,58658929765032;126,01168828184694;92,23466031260001;97,16600670404912;97,72909276731035;98,54245634571072;139,97563186282522;
2016-05-07;104,20385859678838;104,75080695928274;110,52677970308483;114,84686036421381;95,67640003470356;95,75667384480188;119,24818370220038;;96,57537782303073;125,99706123211656;;97,15472797243669;97,71774867439721;98,53101784005165;;
2016-05-08;104,20399487391639;104,75094395170623;110,52692424928787;114,84701056019024;95,67652515967676;95,75679907475664;119,24833965419883;;96,57550412368123;125,99722601025309;;97,15485503075753;97,71787646903287;98,53114669827542;;
2016-05-09;104,46162191221235;104,99176659092593;110,58178476897655;114,75272516663897;96,09614773067835;96,1698198274961;118,99335275930687;94,53963087334868;96,91911738034317;125,47884017049873;92,37615509364484;97,44690845276007;97,9576904773977;98,69138547230851;138,84786258748014;
2016-05-10;103,20763397541795;103,73835620092974;109,3376756503345;113,51935104901894;95,09498438105666;95,18227458877342;117,7741912490049;93,408286930634;96,07465424628796;124,28780594291766;91,8993523035621;96,70862945986197;97,32690519497393;98,22417207492813;137,92068468522015;
2016-05-11;103,57806225471874;104,15508168043614;110,2634939419063;114,84976976707277;94,7715563430048;94,86426228691307;119,53750542981977;92,9597950315228;95,81362867634368;126,75496233407848;90,70715105316594;96,48999357049095;97,15126567377494;98,11411844643374;141,9800597316533;
2016-05-12;103,14916346163298;103,71156662092447;109,65935027648206;114,11803127672073;94,64907005944518;94,74474151942253;118,66925163670182;92,71792363636035;95,72532036855907;125,66465336121058;91,34110495776902;96,42491225543517;97,10975216818105;98,1085712468944;140,2772618534643;
2016-05-13;104,59333075299465;105,16752497726398;111,24187971217346;115,7976615464175;95,59992618669038;95,68041701470753;120,44993094889757;93,98163948375469;96,50106807435319;127,60440718765493;90,97089413058866;97,08147649082309;97,64523989616059;98,45901733149495;142,6130369533885;
2016-05-14;104,59334196087771;105,16753624667585;111,24189163249352;115,7976739549204;95,59993643086928;95,68042726751158;120,44994385592263;;96,50107841509555;127,60442086133052;;97,08148689376014;97,64525035950871;98,45902788204481;;
2016-05-15;104,61511357965745;105,18942738682149;111,26504717960155;115,82177781053551;95,61983602803599;95,70034361924198;120,4750161044091;;96,52116558940033;127,6309823494092;;97,10169488294565;97,66557569883359;98,47952261316522;;
2016-05-16;104,47590419317298;105,05268666262107;111,15597250714326;115,73528956994046;95,47343117865894;95,55574720726443;120,41319347919799;93,82987854145773;96,3955910016485;127,61020533730382;91,85263145409118;96,99026094608261;97,56847707733037;98,4042757032676;142,73339177723955;
2016-05-17;104,0902912911702;104,67559428493067;110,87416016082547;115,5310328292348;95,07029557448251;95,15927732365988;120,2934503568859;93,27894819633258;96,06921589581708;127,63077660715287;91,00051716506509;96,71597366012415;97,34697837923946;98,26321456379993;143,05285211215286;
2016-05-18;103,9768564963064;104,55290947800253;110,64933997318636;115,22452964075967;95,11749054570977;95,20663152749773;119,89909438328368;93,26992527147905;96,11823098104388;127,0926577056045;91,88710486874503;96,76620748708199;97,39843450774451;98,31650947122341;142,0974428314587;
2016-05-19;103,49186845952838;104,02089634946667;109,59830105165993;113,75866755341058;95,33854839377473;95,42254007340088;117,98733329840528;93,68972593180253;96,2799661560177;124,4517749238621;93,21275410230977;96,8876569624615;97,47903111749923;98,33480740313085;137,9162270991516;
2016-05-20;103,91730786322296;104,46602124862841;110,25916891346593;114,59016194017127;95,39504377613156;95,47747892979487;119,00068613907628;93,81589617916369;96,31854306747924;125,75947920443453;92,28007069100065;96,91408205996424;97,4931465487472;98,33017609349902;139,95928738057387;
2016-05-21;103,9233173348501;104,47206245200063;110,26554513087225;114,59678861614168;95,40056041066272;95,48300033149837;119,00756787284779;;96,32411310738534;125,76675179489767;;96,9196865395104;97,49878451522338;98,33586246485983;;
2016-05-22;103,8780021844801;104,42650802455462;110,21746448943028;114,54681936149089;95,35896155824672;95,4413655316405;118,9556753238835;;96,28211154525606;125,71191194359874;;96,87742528109422;97,45627074454603;98,29298369127332;;
2016-05-23;104,39125533649542;104,91842747939306;110,47274071140349;114,61168056430454;96,04651638356431;96,11893845659547;118,81487577184761;94,64757025615597;96,85469342480427;125,23314582786904;92,78135424778358;97,3719600742953;97,87168554207307;98,58779577503869;138,62201156000654;
2016-05-24;103,70696174509769;104,21571275544908;109,56894426694524;113,549777096093;95,76876902011803;95,84580350111307;117,58522658560413;94,26772813768868;96,62999869655064;123,73343223816211;93,538642712507;97,18318902357494;97,71925991011399;98,49063572779555;136,48385610912172;
2016-05-25;104,55713756460405;105,06364050585888;110,39024347888353;114,34776392546222;96,46200178790153;96,5288516755548;118,35653250885557;95,11295599456193;97,20600235009236;124,45818984918998;95,00364094844932;97,6797101828894;98,13528328410482;98,78410256705092;137,03511091960002;
2016-05-26;104,89436316892558;105,3973306926176;110,68436799899722;114,6096768169301;96,77311834679631;96,83543471787213;118,58337245915165;95,48731321112382;97,46499868792415;124,626919389827;95,03085598320067;97,90344499372856;98,32336756057508;98,9180254231408;;
2016-05-27;106,29916718723267;106,78421188002787;111,87150272934947;115,6351242914885;98,13420184602494;98,17816453163752;119,43352036771542;97,00430743553093;98,6151643500905;125,18799548759851;96,40971142829268;98,91102367235902;99,18687312235991;99,56281505753812;136,64730093163547;
2016-05-28;106,93427150619286;107,42221418951272;112,53990001252699;116,32600803784628;98,72052304758567;98,76474839651205;120,14709834411246;;99,20435915237336;125,93595465529455;;99,50198614167398;99,77948370597073;100,15767177677752;;
2016-05-29;106,89586878946429;107,38363624061222;112,49948417726698;116,28423251843681;98,68507008916089;98,72927955568098;120,1039505775594;;99,16873243654963;125,89072796861636;;99,4662525407067;99,74365044882957;100,12170270303473;;
2016-05-30;106,5689857636014;107,03523631382095;111,91630091496646;115,51662247304823;98,73295586091993;98,77718677956466;119,14090526330719;;99,21685289978484;124,61364847786618;;99,51451737207975;99,79204988428107;100,17028558390449;134,60869823628175;
