date;evolucao_%
2024-02-29;0,38583436681822736
2024-02-29;1,2670722733717277
2024-02-29;-10,207477875125814
2024-02-29;0,0
2024-02-29;12,318265063736433
2024-02-29;-1,3393692994891238
2024-02-29;19,806851311953366
2024-02-29;-1,9961831171201427
2024-02-29;10,112953299425342
2024-02-29;6,29417329845845
2024-02-29;-15,258873806238238
2024-03-31;-5,188249675470013
2024-03-31;11,496066529280613
2024-03-31;8,134669505784942
2024-03-31;15,229798738359879
2024-03-31;51,03350496231624
2024-03-31;13,336563829214443
2024-03-31;11,937899040007327
2024-03-31;1,8420613278423925
2024-03-31;7,404716295660241
2024-03-31;-12,227483926136184
2024-03-31;17,23926583620463
2024-03-31;-7,798833819241979
2024-03-31;15,260113510671092
2024-03-31;-6,145608091166521
2024-03-31;-8,463933756196218
2024-04-30;3,3758681957680503
2024-04-30;0,0
2024-04-30;-1,3540082518575636
2024-04-30;12,169894489771838
2024-04-30;4,888544753339175
2024-04-30;13,901756493968499
2024-04-30;44,65996830789625
2024-04-30;4,9620824477157655
2024-04-30;-16,658591115165322
2024-04-30;3,4610111353391426
2024-04-30;1,4860456687205703
2024-04-30;-14,845502458951609
2024-04-30;13,553538298436262
2024-04-30;-17,026640276031777
2024-04-30;7,493037506301103
2024-04-30;-7,8005124962001515
2024-05-31;-1,4942853771116815
2024-05-31;12,888644314295817
2024-05-31;2,0891344163675996
2024-05-31;20,896112314429804
2024-05-31;46,54305868306579
2024-05-31;-9,010994778136395
2024-05-31;-5,7339023937651
2024-05-31;-15,176578614075165
2024-05-31;9,633257276420505
2024-05-31;1,8012197235923733
2024-05-31;-21,11496789279902
2024-05-31;12,311158229525576
2024-05-31;-17,718725760291008
2024-05-31;12,280802107874877
2024-05-31;-10,538480702459395
2024-06-30;-0,6273240795935164
2024-06-30;17,964814949996356
2024-06-30;1,9402296112095208
2024-06-30;0,0
2024-06-30;22,00281418475598
2024-06-30;-3,021747407656483
2024-06-30;-0,5381332343663114
2024-06-30;49,44012079871125
2024-06-30;-4,298460139356919
2024-06-30;12,036385896923484
2024-06-30;2,30202864332536
2024-06-30;-22,90624373104113
2024-06-30;8,251235270476132
2024-06-30;-21,256051568727084
2024-06-30;14,944961442621562
2024-06-30;-14,391983760556847
2024-07-31;-3,9413418954334256
2024-07-31;10,32809806442918
2024-07-31;0,6298673258186005
2024-07-31;20,94038038924286
2024-07-31;47,75016789791806
2024-07-31;9,11464986232935
2024-07-31;2,4772685099276215
2024-07-31;-3,470702309557616
2024-07-31;11,884609352470665
2024-07-31;8,340392760877947
2024-07-31;-22,630662832850035
2024-07-31;6,350714154916681
2024-07-31;-16,565249953192286
2024-07-31;18,921894942315888
2024-07-31;-11,340781552430046
2024-08-31;0,1577287066246047
2024-08-31;11,001926024920405
2024-08-31;5,573506857066279
2024-08-31;26,872302414191097
2024-08-31;64,45655943147352
2024-08-31;5,244709678289117
2024-08-31;-4,453782282658148
2024-08-31;-7,136543081777136
2024-08-31;14,23714579148938
2024-08-31;13,14593762033114
2024-08-31;-2,582152489447853
2024-08-31;10,872350911779204
2024-08-31;-2,4928451065878487
2024-08-31;22,89882844201021
2024-08-31;1,559518348453559
2024-09-30;-1,0111086123475221
2024-09-30;9,160129599577726
2024-09-30;1,9700105722411543
2024-09-30;30,502284548860903
2024-09-30;76,0448078940553
2024-09-30;-1,536793445092266
2024-09-30;-3,089627017999641
2024-09-30;-3,494833017246868
2024-09-30;-1,7515129707436627
2024-09-30;7,38190520037032
2024-09-30;9,356950327300728
2024-09-30;-9,816151066964107
2024-09-30;7,166091670773778
2024-09-30;-17,641827373151088
2024-09-30;17,95661982103085
2024-10-31;-3,271128963663783
2024-10-31;9,115207735544972
2024-10-31;4,292925532706948
2024-10-31;19,523801995225387
2024-10-31;84,20486618645666
2024-10-31;-4,757477862737347
2024-10-31;-3,2287994061978242
2024-10-31;13,284688234011298
2024-10-31;-5,635607402878884
2024-10-31;4,90288830764094
2024-10-31;3,408462872497897
2024-10-31;-12,227483926136184
2024-10-31;3,8146870379497155
2024-10-31;-18,33391285741033
2024-10-31;-7,504984490784938
2024-11-30;3,033958062720332
2024-11-30;-8,38345086181368
2024-11-30;0,0
2024-11-30;1,5232961567669845
2024-11-30;33,91092630946548
2024-11-30;82,70805076003987
2024-11-30;-6,709740395565566
2024-11-30;-15,002224202182202
2024-11-30;6,682206404421698
2024-11-30;-16,078090794193233
2024-11-30;-28,792093508438775
2024-11-30;-1,7209227537269944
2024-11-30;8,535488982084939
2024-11-30;1,175540125907637
2024-11-30;-3,8748551798805098
2024-11-30;-20,508800811338734
2024-12-31;-14,976475748757
2024-12-31;-2,1397620501213632
2024-12-31;23,02097990545604
2024-12-31;76,47936721140212
2024-12-31;-6,6864991749366665
2024-12-31;-23,684375898820655
2024-12-31;7,626646873260334
2024-12-31;-10,19887786541469
2024-12-31;9,171817529237636
2024-12-31;-24,00841335423577
2024-12-31;-4,03551122828193
2024-12-31;-20,640864471607777
2024-12-31;2,0102748174021468
2024-12-31;-23,145869187095013
2024-12-31;3,36927326541705
2025-01-31;6,918235566309727
2025-01-31;-15,568756944274364
2025-01-31;-0,20399958306656085
2025-01-31;13,547611895464119
2025-01-31;93,0891900077694
2025-01-31;-4,734236642108436
2025-01-31;4,100946372239744
2025-01-31;-17,634439673359104
2025-01-31;-24,61036380904763
2025-01-31;15,784761715921757
2025-01-31;6,676078396770602
2025-01-31;0,0
2025-01-31;9,90058126608011
2025-01-31;-13,950704790435186
2025-01-31;9,203858100376028
2025-01-31;-6,9103860689369245
2025-02-28;-14,041294913729574
2025-02-28;-2,3482287773426536
2025-02-28;20,6747719403646
2025-02-28;83,57716939473352
2025-02-28;-11,28826085946033
2025-02-28;-8,285396177398418
2025-02-28;-22,48920836934457
2025-02-28;4,222824631354216
2025-02-28;-5,974430711477852
